id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
1,TBS0001HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,34,15,11,Gambut,-,0.7873333,102.3066667,49.01119264,0.09,,,,Riyan,2021-10-11T15:23:00.000+07:00,50000,655.19,-,Approach 5,media/TBS_3_1(FILEminimizer).JPG,media/TBS_2_1.jpg,media/TBS_1_1.jpg,media/TBS_4_1(FILEminimizer).JPG,adopsipohonriau/1,
2,TBS0002HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,38,15,11,Gambut,-,0.7872222,102.3067222,49.01119264,0.09,,,,Riyan,2021-10-11T15:33:00.000+07:00,50000,1958.60,-,Approach 5,media/TBS_3_2(FILEminimizer).JPG,media/TBS_2_2.jpg,media/TBS_1_2.jpg,media/TBS_4_2(FILEminimizer).JPG,adopsipohonriau/2,
3,TBS0003HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,40,20,11,Gambut,-,0.7872222,102.3066667,49.01119264,0.09,,,,Riyan,2021-10-11T15:37:00.000+07:00,200000,3349.23,-,Approach 5,media/TBS_3_3(FILEminimizer).JPG,media/TBS_2_3.jpg,media/TBS_1_3.jpg,media/TBS_4_3(FILEminimizer).JPG,adopsipohonriau/3,
4,TBS0004HDRMJ,Mempisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,62,30,11,Gambut,-,0.7871667,102.3067222,49.01119264,0.09,,,,Riyan,2021-10-11T15:44:00.000+07:00,200000,8216.71,-,Approach 5,media/TBS_3_4(FILEminimizer).JPG,media/TBS_2_4.jpg,media/TBS_1_4.jpg,media/TBS_4_4(FILEminimizer).JPG,adopsipohonriau/4,
5,TBS0005HDRMJ,Balam,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,49,20,11,Gambut,-,0.7871944,102.3066667,49.01119264,0.09,,,,Riyan,2021-10-11T15:50:00.000+07:00,200000,3477.90,-,Approach 5,media/TBS_3_5(FILEminimizer).JPG,media/TBS_2_5.jpg,media/TBS_1_5.jpg,media/TBS_4_5(FILEminimizer).JPG,adopsipohonriau/5,
6,TBS0006HDRMJ,Mempisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,36,18,11,Gambut,-,0.7871944,102.3068056,49.01119264,0.09,,,,Riyan sumitran,2021-10-11T15:57:00.000+07:00,50000,1727.14,-,Approach 5,media/TBS_3_6(FILEminimizer).JPG,media/TBS_2_6.jpg,media/TBS_1_6.jpg,media/TBS_4_6(FILEminimizer).JPG,adopsipohonriau/6,
7,TBS0007HDRMJ,Balam,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,44,21,11,Gambut,-,0.7871667,102.3068056,49.01119264,0.09,,,,Riyan,2021-10-11T16:00:00.000+07:00,200000,2956.34,-,Approach 5,media/TBS_3_7(FILEminimizer).JPG,media/TBS_2_7.jpg,media/TBS_1_7.jpg,media/TBS_4_7(FILEminimizer).JPG,adopsipohonriau/7,
8,TBS0008HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,54,19,11,Gambut,-,0.7871667,102.3068889,49.01119264,0.09,,,,Riyan,2021-10-11T16:04:00.000+07:00,200000,2849.96,-,Approach 5,media/TBS_3_8(FILEminimizer).JPG,media/TBS_2_8.jpg,media/TBS_1_8.jpg,media/TBS_4_8(FILEminimizer).JPG,adopsipohonriau/8,
9,TBS0009HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,65,22,11,Gambut,-,0.7871111,102.3069444,49.01119264,0.09,,,,Riyan,2021-10-11T16:08:00.000+07:00,200000,9482.67,-,Approach 5,media/TBS_3_9(FILEminimizer).JPG,media/TBS_2_9.jpg,media/TBS_1_9.jpg,media/TBS_4_9(FILEminimizer).JPG,adopsipohonriau/9,
10,TBS0010HDRMJ,Suntai,Palaquium Walsurifolium,Pohon Dewasa,icon/mature_tree.svg,-,74,18,11,Gambut,-,0.7871111,102.3070278,49.01119264,0.09,,,,Riyan,2021-10-11T16:12:00.000+07:00,200000,7398.84,-,Approach 5,media/TBS_3_10(FILEminimizer).JPG,media/TBS_2_10.jpg,media/TBS_1_10.jpg,media/TBS_4_10(FILEminimizer).JPG,adopsipohonriau/10,
11,TBS0011HDRMJ,Kayu Arang,Diospyros spp,Pohon Muda,icon/young_tree.svg,-,34,14,11,Gambut,-,0.7870278,102.3068056,49.01119264,0.09,,,,Riyan,2021-10-11T16:16:00.000+07:00,50000,1452.77,-,Approach 5,media/TBS_3_11(FILEminimizer).JPG,media/TBS_2_11.jpg,media/TBS_1_11.jpg,media/TBS_4_11(FILEminimizer).JPG,adopsipohonriau/11,
12,TBS0012HDRMJ,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,42,16,11,Gambut,-,0.7870278,102.3069444,49.01119264,0.09,,,,Riyan,2021-10-11T16:19:00.000+07:00,200000,2091.73,-,Approach 5,media/TBS_3_12(FILEminimizer).JPG,media/TBS_2_12.jpg,media/TBS_1_12.jpg,media/TBS_4_12(FILEminimizer).JPG,adopsipohonriau/12,
13,TBS0013HDRMJ,Tempurung,-,Pohon Muda,icon/young_tree.svg,-,36,15,11,Gambut,-,0.7864167,102.3070833,49.01119264,0.09,,,,Riyan,2021-10-11T16:22:00.000+07:00,50000,1021.71,-,Approach 5,media/TBS_3_13(FILEminimizer).JPG,media/TBS_2_13.jpg,media/TBS_1_13.jpg,media/TBS_4_13(FILEminimizer).JPG,adopsipohonriau/13,
14,TBS0014HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,30,15,11,Gambut,-,0.7869722,102.3071389,49.01119264,0.09,,,,Riyan,2021-10-11T16:25:00.000+07:00,50000,513.17,-,Approach 5,media/TBS_3_14(FILEminimizer).JPG,media/TBS_2_14.jpg,media/TBS_1_14.jpg,media/TBS_4_14(FILEminimizer).JPG,adopsipohonriau/14,
15,TBS0015HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,52,15,11,Gambut,-,0.7869722,102.3071111,49.01119264,0.09,,,,Riyan,2021-10-11T16:27:00.000+07:00,200000,1501.61,-,Approach 5,media/TBS_3_15(FILEminimizer).JPG,media/TBS_2_15.jpg,media/TBS_1_15.jpg,media/TBS_4_15(FILEminimizer).JPG,adopsipohonriau/15,
16,TBS0016HDRMJ,Kayu Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,20,11,Gambut,-,0.7868889,102.3070556,49.01119264,0.09,,,,Riyan,2021-10-11T16:30:00.000+07:00,200000,5510.58,-,Approach 5,media/TBS_3_16(FILEminimizer).JPG,media/TBS_2_16.jpg,media/TBS_1_16.jpg,media/TBS_4_16(FILEminimizer).JPG,adopsipohonriau/16,
17,TBS0018HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,32,9,11,Gambut,-,0.7870833,102.3071389,49.01119264,0.09,,,,Riyan,2021-10-11T16:40:00.000+07:00,50000,353.55,-,Approach 5,media/TBS_3_17(FILEminimizer).JPG,media/TBS_2_17.jpg,media/TBS_1_17.jpg,media/TBS_4_17(FILEminimizer).JPG,adopsipohonriau/17,
18,TBS0019HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,28,12,11,Gambut,-,0.7875,102.3067222,49.01119264,0.09,,,,Riyan,2021-10-11T16:43:00.000+07:00,50000,360.73,-,Approach 5,media/TBS_3_18(FILEminimizer).JPG,media/TBS_2_18.jpg,media/TBS_1_18.jpg,media/TBS_4_18(FILEminimizer).JPG,adopsipohonriau/18,
19,TBS0020HDRMJ,Sonde,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,36,12,11,Gambut,-,0.7875556,102.30675,49.01119264,0.09,,,,Riyan,2021-10-11T16:45:00.000+07:00,50000,1193.75,-,Approach 5,media/TBS_3_19(FILEminimizer).JPG,media/TBS_2_19.jpg,media/TBS_1_19.jpg,media/TBS_4_19(FILEminimizer).JPG,adopsipohonriau/19,
20,TBS0021HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,30,10,11,Gambut,-,0.7876111,102.30675,49.01119264,0.09,,,,Riyan,2021-10-11T16:48:00.000+07:00,50000,675.60,-,Approach 5,media/TBS_3_20(FILEminimizer).JPG,media/TBS_2_20.jpg,media/TBS_1_20.jpg,media/TBS_4_20(FILEminimizer).JPG,adopsipohonriau/20,
21,TBS0017HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,12,11,Gambut,-,0.7874722,102.3066389,49.01119264,0.09,,,,Riyan,2021-10-11T16:33:00.000+07:00,50000,557.64,-,Approach 5,media/TBS_3_21(FILEminimizer).JPG,media/TBS_2_21.jpg,media/TBS_1_21.jpg,media/TBS_4_21(FILEminimizer).JPG,adopsipohonriau/21,
22,TBS0022HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,36,10,11,Gambut,-,0.7878056,102.3058333,49.01119264,0.09,,,,Riyan,2021-10-11T16:55:00.000+07:00,50000,964.38,-,Approach 5,media/TBS_3_22(FILEminimizer).JPG,media/TBS_2_22.jpg,media/TBS_1_22.jpg,media/TBS_4_22(FILEminimizer).JPG,adopsipohonriau/22,
23,TBS0023HDRMJ,Sawo Sawo,-,Pohon Muda,icon/young_tree.svg,-,37,9,11,Gambut,-,0.7877778,102.3058333,49.01119264,0.09,,,,Riyan,2021-10-11T16:57:00.000+07:00,50000,1095.05,-,Approach 5,media/TBS_3_23(FILEminimizer).JPG,media/TBS_2_23.jpg,media/TBS_1_23.jpg,media/TBS_4_23(FILEminimizer).JPG,adopsipohonriau/23,
24,TBS0024HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,37,8,11,Gambut,-,0.7877778,102.30575,49.01119264,0.09,,,,Riyan,2021-10-11T17:00:00.000+07:00,50000,418.41,-,Approach 5,media/TBS_3_24(FILEminimizer).JPG,media/TBS_2_24.jpg,media/TBS_1_24.jpg,media/TBS_4_24(FILEminimizer).JPG,adopsipohonriau/24,
25,TBS0025HDRMJ,Cempening,Quercus argentata,Pohon Muda,icon/young_tree.svg,Least Concern,31,12,11,Gambut,-,0.7876667,102.30575,49.01119264,0.09,,,,Riyan,2021-10-11T17:03:00.000+07:00,50000,1139.83,-,Approach 5,media/TBS_3_25(FILEminimizer).JPG,media/TBS_2_25.jpg,media/TBS_1_25.jpg,media/TBS_4_25(FILEminimizer).JPG,adopsipohonriau/25,
26,TBS0026HDRMJ,Terantai,Santiria laevigata,Pohon Muda,icon/young_tree.svg,Least Concern,34,14,11,Gambut,-,0.7876667,102.3056944,49.01119264,0.09,,,,Riyan,2021-10-11T17:05:00.000+07:00,50000,1105.74,-,Approach 5,media/TBS_3_26(FILEminimizer).JPG,media/TBS_2_26.jpg,media/TBS_1_26.jpg,media/TBS_4_26(FILEminimizer).JPG,adopsipohonriau/26,
27,TBS0027HDRMJ,Sonde,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,36,12,11,Gambut,-,0.7876111,102.3056944,49.01119264,0.09,,,,Riyan,2021-10-11T17:07:00.000+07:00,50000,1193.75,-,Approach 5,media/TBS_3_27(FILEminimizer).JPG,media/TBS_2_27.jpg,media/TBS_1_27.jpg,media/TBS_4_27(FILEminimizer).JPG,adopsipohonriau/27,
28,TBS0028HDRMJ,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,40,14,11,Gambut,-,0.7874444,102.3053056,49.01119264,0.09,,,,Riyan,2021-10-11T17:10:00.000+07:00,200000,1645.09,-,Approach 5,media/TBS_3_28(FILEminimizer).JPG,media/TBS_2_28.jpg,media/TBS_1_28.jpg,media/TBS_4_28(FILEminimizer).JPG,adopsipohonriau/28,
29,TBS0029HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,30,12,11,Gambut,-,0.7874444,102.3053889,49.01119264,0.09,,,,Riyan,2021-10-11T17:13:00.000+07:00,50000,807.18,-,Approach 5,media/TBS_3_29(FILEminimizer).JPG,media/TBS_2_29.jpg,media/TBS_1_29.jpg,media/TBS_4_29(FILEminimizer).JPG,adopsipohonriau/29,
30,TBS0030HDRMJ,Serang,Diospyros maritima,Pohon Muda,icon/young_tree.svg,Least Concern,33,10,11,Gambut,-,0.7873611,102.3051111,49.01119264,0.09,,,,Riyan,2021-10-11T17:15:00.000+07:00,50000,870.61,-,Approach 5,media/TBS_3_30(FILEminimizer).JPG,media/TBS_2_30.jpg,media/TBS_1_30.jpg,media/TBS_4_30(FILEminimizer).JPG,adopsipohonriau/30,
31,TBS0031HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,30,16,11,Gambut,-,0.7872778,102.3051111,49.01119264,0.09,,,,Riyan,2021-10-11T17:18:00.000+07:00,50000,8.96,-,Approach 5,media/TBS_3_31(FILEminimizer).JPG,media/TBS_2_31.jpg,media/TBS_1_31.jpg,media/TBS_4_31(FILEminimizer).JPG,adopsipohonriau/31,
32,TBS0032HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,28,12,11,Gambut,-,0.7873611,102.3051108,49.01119264,0.09,,,,Riyan,2021-10-11T17:21:00.000+07:00,50000,705.47,-,Approach 5,media/TBS_3_32(FILEminimizer).JPG,media/TBS_2_32.jpg,media/TBS_1_32.jpg,media/TBS_4_32(FILEminimizer).JPG,adopsipohonriau/32,
33,TBS0053HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,31,13,11,Gambut,-,0.7873283,102.3067167,27.9258461,0.09,,,,M Zaqi Reyhan,2021-10-11T15:46:00.000+07:00,50000,938.91,-,Approach 5,media/TBS_3_33(FILEminimizer).JPG,media/TBS_2_33.jpg,media/TBS_1_33.jpg,media/TBS_4_33(FILEminimizer).JPG,adopsipohonriau/33,
34,TBS0033HDRMJ,Tempurung,-,Pohon Muda,icon/young_tree.svg,-,35,12,11,Gambut,-,0.7873576,102.3048072,47.591482,0.09,,,,Riyan,2021-10-12T07:07:00.000+07:00,50000,951.42,-,Approach 5,media/TBS_3_34(FILEminimizer).JPG,media/TBS_2_34.jpg,media/TBS_1_34.jpg,media/TBS_4_34(FILEminimizer).JPG,adopsipohonriau/34,
35,TBS0034HDRMJ,Seminai,Madhuca crassipes,Pohon Muda,icon/young_tree.svg,Near Threatened,29,10,11,Gambut,-,0.7871882,102.3047511,6.397528432,0.09,,,,Riyan,2021-10-12T07:11:00.000+07:00,50000,1079.76,-,Approach 5,media/TBS_3_35(FILEminimizer).JPG,media/TBS_2_35.jpg,media/TBS_1_35.jpg,media/TBS_4_35(FILEminimizer).JPG,adopsipohonriau/35,
36,TBS0036HDRMJ,Mempisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,58,12,11,Gambut,-,0.7892112,102.308367,40.00676915,0.08,,,,Riyan,2021-10-12T07:27:00.000+07:00,200000,2949.65,-,Approach 5,media/TBS_3_36(FILEminimizer).JPG,media/TBS_2_36.jpg,media/TBS_1_36.jpg,media/TBS_4_36(FILEminimizer).JPG,adopsipohonriau/36,
37,TBS0037HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7891703,102.3083589,33.71864662,0.08,,,,Riyan,2021-10-12T07:32:00.000+07:00,50000,8.36,-,Approach 5,media/TBS_3_37(FILEminimizer).JPG,media/TBS_2_37.jpg,media/TBS_1_37.jpg,media/TBS_4_37(FILEminimizer).JPG,adopsipohonriau/37,
38,TBS0038HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,31,13,11,Gambut,-,0.7891714,102.3083593,33.71864662,0.08,,,,Riyan,2021-10-12T07:35:00.000+07:00,50000,699.89,-,Approach 5,media/TBS_3_38(FILEminimizer).JPG,media/TBS_2_38.jpg,media/TBS_1_38.jpg,media/TBS_4_38(FILEminimizer).JPG,adopsipohonriau/38,
39,TBS0039HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,23,12,11,Gambut,-,0.7890104,102.3083871,41.34492192,0.08,,,,Riyan,2021-10-12T07:39:00.000+07:00,50000,487.61,-,Approach 5,media/TBS_3_39(FILEminimizer).JPG,media/TBS_2_39.jpg,media/TBS_1_39.jpg,media/TBS_4_39(FILEminimizer).JPG,adopsipohonriau/39,
40,TBS0040HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,40,14,11,Gambut,-,0.7890063,102.3083919,40.10189458,0.08,,,,Riyan,2021-10-12T07:41:00.000+07:00,200000,1333.81,-,Approach 5,media/TBS_3_40(FILEminimizer).JPG,media/TBS_2_40.jpg,media/TBS_1_40.jpg,media/TBS_4_40(FILEminimizer).JPG,adopsipohonriau/40,
41,TBS0041HDRMJ,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Least Concern,36,13,11,Gambut,-,0.7888056,102.3082222,28.73714458,0.08,,,,Riyan,2021-10-12T07:44:00.000+07:00,50000,804.00,-,Approach 5,media/TBS_3_41(FILEminimizer).JPG,media/TBS_2_41.jpg,media/TBS_1_41.jpg,media/TBS_4_41(FILEminimizer).JPG,adopsipohonriau/41,
42,TBS0042HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,40,12,11,Gambut,-,0.7888808,102.3083142,28.73714458,0.08,,,,Riyan,2021-10-12T07:47:00.000+07:00,200000,1333.81,-,Approach 5,media/TBS_3_42(FILEminimizer).JPG,media/TBS_2_42.jpg,media/TBS_1_42.jpg,media/TBS_4_42(FILEminimizer).JPG,adopsipohonriau/42,
43,TBS0043HDRMJ,Segamai,-,Pohon Dewasa,icon/mature_tree.svg,-,44,16,11,Gambut,-,0.7888122,102.3084398,47.7248052,0.08,,,,Riyan,2021-10-12T07:50:00.000+07:00,200000,1697.53,-,Approach 5,media/TBS_3_43(FILEminimizer).JPG,media/TBS_2_43.jpg,media/TBS_1_43.jpg,media/TBS_4_43(FILEminimizer).JPG,adopsipohonriau/43,
44,TBS0044HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,34,12,11,Gambut,-,0.788753,102.3082584,45.33002668,0.08,,,,Riyan,2021-10-12T07:54:00.000+07:00,50000,884.15,-,Approach 5,media/TBS_3_44(FILEminimizer).JPG,media/TBS_2_44.jpg,media/TBS_1_44.jpg,media/TBS_4_44(FILEminimizer).JPG,adopsipohonriau/44,
45,TBS0045HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,21,10,11,Gambut,-,0.7888373,102.3083192,50.36383259,0.08,,,,Riyan,2021-10-12T07:56:00.000+07:00,50000,278.37,-,Approach 5,media/TBS_3_45(FILEminimizer).JPG,media/TBS_2_45.jpg,media/TBS_1_45.jpg,media/TBS_4_45(FILEminimizer).JPG,adopsipohonriau/45,
46,TBS0046HDRMJ,Mangga Hutan,Mangifera indica,Pohon Muda,icon/young_tree.svg,Data Deficent,22,12,11,Gambut,-,0.7888569,102.308342,53.64949279,0.08,,,,Riyan,2021-10-12T07:59:00.000+07:00,50000,423.58,-,Approach 5,media/TBS_3_46(FILEminimizer).JPG,media/TBS_2_46.jpg,media/TBS_1_46.jpg,media/TBS_4_46(FILEminimizer).JPG,adopsipohonriau/46,
47,TBS0047HDRMJ,Mangga Hutan,Mangifera indica,Pohon Muda,icon/young_tree.svg,Data Deficent,21,11,11,Gambut,-,0.7888854,102.3084916,47.17842685,0.08,,,,Riyan,2021-10-12T08:02:00.000+07:00,50000,355.32,-,Approach 5,media/TBS_3_47(FILEminimizer).JPG,media/TBS_2_47.jpg,media/TBS_1_47.jpg,media/TBS_4_47(FILEminimizer).JPG,adopsipohonriau/47,
48,TBS0048HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,23,12,11,Gambut,-,0.7889591,102.3086269,44.40876764,0.08,,,,Riyan,2021-10-12T08:05:00.000+07:00,50000,397.21,-,Approach 5,media/TBS_3_48(FILEminimizer).JPG,media/TBS_2_48.jpg,media/TBS_1_48.jpg,media/TBS_4_48(FILEminimizer).JPG,adopsipohonriau/48,
49,TBS0049HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,41,16,11,Gambut,-,0.7888502,102.3085926,48.57365925,0.08,,,,Riyan,2021-10-12T08:08:00.000+07:00,200000,2419.45,-,Approach 5,media/TBS_3_49(FILEminimizer).JPG,media/TBS_2_49.jpg,media/TBS_1_49.jpg,media/TBS_4_49(FILEminimizer).JPG,adopsipohonriau/49,
50,TBS0050HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,21,12,11,Gambut,-,0.7889377,102.3085723,57.75784226,0.08,,,,Riyan,2021-10-12T08:12:00.000+07:00,50000,205.73,-,Approach 5,media/TBS_3_50(FILEminimizer).JPG,media/TBS_2_50.jpg,media/TBS_1_50.jpg,media/TBS_4_50(FILEminimizer).JPG,adopsipohonriau/50,
51,TBS0060HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,36,15,11,Gambut,-,0.7888404,102.3086309,51.8125723,0.08,,,,Zaqi,2021-10-12T08:18:00.000+07:00,50000,10.75,-,Approach 5,media/TBS_3_51(FILEminimizer).JPG,media/TBS_2_51.jpg,media/TBS_1_51.jpg,media/TBS_4_51(FILEminimizer).JPG,adopsipohonriau/51,
52,TBS0061HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,15,11,Gambut,-,0.7888347,102.3084495,58.17856927,0.08,,,,Zaqi,2021-10-12T08:21:00.000+07:00,50000,461.51,-,Approach 5,media/TBS_3_52(FILEminimizer).JPG,media/TBS_2_52.jpg,media/TBS_1_52.jpg,media/TBS_4_52(FILEminimizer).JPG,adopsipohonriau/52,
53,TBS0062HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.7887148,102.3086124,43.56054096,0.08,,,,Zaqi,2021-10-12T08:24:00.000+07:00,50000,7.46,-,Approach 5,media/TBS_3_53(FILEminimizer).JPG,media/TBS_2_53.jpg,media/TBS_1_53.jpg,media/TBS_4_53(FILEminimizer).JPG,adopsipohonriau/53,
54,TBS0063HDRMJ,Sonde,Sindora wallichii,Pohon Dewasa,icon/mature_tree.svg,-,40,15,11,Gambut,-,0.7888615,102.3087383,50.30390544,0.08,,,,Zaqi,2021-10-12T08:27:00.000+07:00,200000,1823.12,-,Approach 5,media/TBS_3_54(FILEminimizer).JPG,media/TBS_2_54.jpg,media/TBS_1_54.jpg,media/TBS_4_54(FILEminimizer).JPG,adopsipohonriau/54,
55,TBS0064HDRMJ,Mempelam,Mangifera foetida,Pohon Muda,icon/young_tree.svg,Least Concern,21,10,11,Gambut,-,0.7888104,102.3086746,52.76964595,0.08,,,,Zaqi,2021-10-12T08:30:00.000+07:00,50000,334.22,-,Approach 5,media/TBS_3_55(FILEminimizer).JPG,media/TBS_2_55.jpg,media/TBS_1_55.jpg,media/TBS_4_55(FILEminimizer).JPG,adopsipohonriau/55,
56,TBS0065HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,25,15,11,Gambut,-,0.7889134,102.3085787,48.654068,0.08,,,,Zaqi,2021-10-12T08:33:00.000+07:00,50000,703.06,-,Approach 5,media/TBS_3_56(FILEminimizer).JPG,media/TBS_2_56.jpg,media/TBS_1_56.jpg,media/TBS_4_56(FILEminimizer).JPG,adopsipohonriau/56,
57,TBS0066HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,35,10,11,Gambut,-,0.7889077,102.3085686,53.43820992,0.08,,,,Zaqi,2021-10-12T08:36:00.000+07:00,50000,945.69,-,Approach 5,media/TBS_3_57(FILEminimizer).JPG,media/TBS_2_57.jpg,media/TBS_1_57.jpg,media/TBS_4_57(FILEminimizer).JPG,adopsipohonriau/57,
58,TBS0067HDRMJ,Suntai,Palaquium Walsurifolium,Pohon Dewasa,icon/mature_tree.svg,-,80,25,11,Gambut,-,0.7889511,102.3085607,43.69953785,0.08,,,,Zaqi,2021-10-12T08:40:00.000+07:00,200000,11871.31,-,Approach 5,media/TBS_3_58(FILEminimizer).JPG,media/TBS_2_58.jpg,media/TBS_1_58.jpg,media/TBS_4_58(FILEminimizer).JPG,adopsipohonriau/58,
59,TBS0068HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,30,10,11,Gambut,-,0.7889323,102.3085464,50.85830134,0.08,,,,Zaqi,2021-10-12T08:43:00.000+07:00,50000,831.16,-,Approach 5,media/TBS_3_59(FILEminimizer).JPG,media/TBS_2_59.jpg,media/TBS_1_59.jpg,media/TBS_4_59(FILEminimizer).JPG,adopsipohonriau/59,
60,TBS0069HDRMJ,Suntai,Palaquium Walsurifolium,Pohon Muda,icon/young_tree.svg,-,30,13,11,Gambut,-,0.7888718,102.3087253,53.72923114,0.08,,,,Zaqi,2021-10-12T08:46:00.000+07:00,50000,924.33,-,Approach 5,media/TBS_3_60(FILEminimizer).JPG,media/TBS_2_60.jpg,media/TBS_1_60.jpg,media/TBS_4_60(FILEminimizer).JPG,adopsipohonriau/60,
61,TBS0070HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,31,12,11,Gambut,-,0.7888099,102.3087526,54.52299405,0.08,,,,Zaqi,2021-10-12T08:50:00.000+07:00,50000,891.56,-,Approach 5,media/TBS_3_61(FILEminimizer).JPG,media/TBS_2_61.jpg,media/TBS_1_61.jpg,media/TBS_4_61(FILEminimizer).JPG,adopsipohonriau/61,
62,TBS0071HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,27,10,11,Gambut,-,0.7890815,102.3087112,50.23872307,0.08,,,,Zaqi,2021-10-12T08:53:00.000+07:00,50000,558.11,-,Approach 5,media/TBS_3_62(FILEminimizer).JPG,media/TBS_2_62.jpg,media/TBS_1_62.jpg,media/TBS_4_62(FILEminimizer).JPG,adopsipohonriau/62,
63,TBS0072HDRMJ,Sonder,Sindora wallichii,Pohon Dewasa,icon/mature_tree.svg,-,50,12,11,Gambut,-,0.7891047,102.3086368,47.08128931,0.08,,,,Zaqi,2021-10-12T08:56:00.000+07:00,200000,2266.73,-,Approach 5,media/TBS_3_63(FILEminimizer).JPG,media/TBS_2_63.jpg,media/TBS_1_63.jpg,media/TBS_4_63(FILEminimizer).JPG,adopsipohonriau/63,
64,TBS0073HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,28,13,11,Gambut,-,0.7890839,102.3085894,43.36294491,0.08,,,,Zaqi,2021-10-12T09:00:00.000+07:00,50000,769.73,-,Approach 5,media/TBS_3_64(FILEminimizer).JPG,media/TBS_2_64.jpg,media/TBS_1_64.jpg,media/TBS_4_64(FILEminimizer).JPG,adopsipohonriau/64,
